StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q6_4_TEXT,Q7,Q8,Q9,Q10,Q11,Q11_10_TEXT,Q12,Q12_6_TEXT,Q13,Q13_4_TEXT,Q14,Q15,Q15_4_TEXT,Q16,Q17,Q17_5_TEXT,Q18,Q19,Q20,Q21,Q22
2024-07-03 12:49:11,2024-07-03 12:51:34,IP Address,100,143,True,2024-07-03 12:51:35,R_2PbKhOUG3tLLu0r,anonymous,EN-GB,Male,23-26,500 Level,Ibadan Medical School,"SW, Nigeria",Igbo,,Yes,Occasionally (2-3 times a year),"Websites of associations,Personal contact/ colleagues","SW, Nigeria",To deliver papers,,"Relevance to my field of study,Networking opportunities",,Struggling to meet basic needs.,,"Less than ₦20,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students",Cover the conference cost for students bringing value to the conference.,None
2024-07-04 05:47:09,2024-07-04 05:53:59,IP Address,100,409,True,2024-07-04 05:53:59,R_8tL6O25NrPS38N5,anonymous,EN-GB,Female,23-26,600 Level,"University of Port Harcourt ","SS, Nigeria",Igbo,,No,,Websites of associations,,,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Institutional support,,No,,,"₦21,000 - ₦40,000",No,Limits access to valuable educational opportunities,"Provision of enough funds to support students who are willing to attend ",
2024-07-04 07:21:23,2024-07-04 07:23:40,IP Address,100,136,True,2024-07-04 07:23:41,R_8BVl7fPEicRrt2m,anonymous,EN-GB,Male,27-30,600 Level,"Uniport ","SS, Nigeria",Igbo,,Yes,Rarely (Once a year),"Flyers,Personal contact/ colleagues,E-mails / subscriptions","SS, Nigeria","To view current research trends and keep up-to-date,Learning opportunity",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"Less than ₦20,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,I wouldn’t know
2024-07-04 07:32:56,2024-07-04 07:41:16,IP Address,100,499,True,2024-07-04 07:41:17,R_8rwrAXk8K1hV43v,anonymous,EN-GB,Male,23-26,600 Level,"Uniport ","SS, Nigeria",Igbo,,No,Rarely (Once a year),Personal contact/ colleagues,"SS, Nigeria","Learning opportunity,To build resume,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Grants,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement","Grants and scholarships ",No
2024-07-04 08:40:32,2024-07-04 08:48:56,IP Address,100,504,True,2024-07-04 08:48:57,R_8f6EF7gmHYkD90G,anonymous,EN-GB,Female,20-22,400 Level,"University of Port Harcourt ","SS, Nigeria",Igbo,,No,,Personal contact/ colleagues,"NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"Less than ₦20,000",Others (Please specify),"Support from parents and family members ",No,,,"Less than ₦10,000",,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","For scientific conferences, I encourage that revenue be set aside to cut the the cost of registration and attendance of conferences for medical students in Nigeria. ",
2024-07-04 09:45:18,2024-07-04 09:52:15,IP Address,100,417,True,2024-07-04 09:52:16,R_83lI3EZ1FciyFsR,anonymous,EN-GB,Female,20-22,400 Level,"University of Port Harcourt ","SS, Nigeria",Igbo,,No,,,,,,,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",,,,,,"Less than ₦10,000",,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","I feel lowering the prices and if possible making it free for medical students could really help. Also grants can be given to medical students to alleviate the cost, thank you.","I personally have not attended any but I hope that when I do want to attend, that cost of registration will not be a deterrent due to the efforts I believe this association will make, thank you."
2024-07-04 10:03:21,2024-07-04 10:10:42,IP Address,100,441,True,2024-07-04 10:10:43,R_8gZUNN4iB68TQCO,anonymous,EN-GB,Female,20-22,400 Level,"University of port Harcourt ","SS, Nigeria",Igbo,,No,,"Websites of associations,Personal contact/ colleagues","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,Networking,Job opportunities",,,,Struggling to meet basic needs.,,"Less than ₦20,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation)",,Not sure,No,Increases financial strain on students,"I think, scholarships to attend them can be given ","Some medical students are not financially stable to feed themselves let alone attend conferences "
2024-07-05 23:36:07,2024-07-05 23:39:35,IP Address,100,208,True,2024-07-05 23:39:36,R_2pyPUfIbMeWtgPW,anonymous,EN-GB,Male,23-26,600 Level,"University of Ilorin Teaching hospital ","NC, Nigeria",Yoruba,,No,,"Flyers,Personal contact/ colleagues","SW, Nigeria",,,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources,Other (please specify)",Conference clashing with my exam,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Grants and subsidies for medical students ",
2024-07-06 10:28:47,2024-07-06 10:32:29,IP Address,100,221,True,2024-07-06 10:32:30,R_8Va3ydIYE4srjsz,anonymous,EN-GB,Male,23-26,400 Level,University of Ilorin medical school,"NC, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Flyers,Personal contact/ colleagues","NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking",,"Relevance to my field of study,Networking opportunities",,Struggling to meet basic needs.,,"Less than ₦20,000",Grants,,Yes,"High registration fees,Lack of funding/support from institution or external sources",,Not sure,No,Limits access to valuable educational opportunities,Offering Free Conferences funded by stakeholders or public funding from donations.,No
2024-07-07 00:34:04,2024-07-07 00:39:59,IP Address,100,354,True,2024-07-07 00:40:00,R_2XiyamqyCl4LI78,anonymous,EN-GB,Male,23-26,500 Level,UNN,"SE, Nigeria",Igbo,,Yes,Occasionally (2-3 times a year),"Websites of associations,Flyers,Personal contact/ colleagues","SE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Tourism",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students",,
2024-07-07 06:49:13,2024-07-07 06:52:53,IP Address,100,220,True,2024-07-07 06:52:54,R_8CJjzdbvdZC5Q6b,anonymous,EN-GB,Female,23-26,600 Level,"University of Port Harcourt ","SS, Nigeria",Others,Ebira,Yes,Rarely (Once a year),Flyers,"SS, Nigeria","Learning opportunity,To build resume,To maintain skill base,Networking",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,Not sure,No,"Limits access to valuable educational opportunities,Increases financial strain on students",,
2024-07-08 03:27:42,2024-07-08 03:37:11,IP Address,100,569,True,2024-07-08 03:37:12,R_8KOYcF6TW0V8tbz,anonymous,EN-GB,Male,20-22,300 Level,"University of Nigeria Enugu Campus ","SE, Nigeria",Igbo,,No,,"Flyers,Personal contact/ colleagues","SE, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,Tourism,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"Less than ₦20,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Sourcing for external sponsors to fund for and support the attendees, especially the indigent students ","None for now "
2024-07-08 04:45:56,2024-07-08 04:48:07,IP Address,100,130,True,2024-07-08 04:48:08,R_8ib4FdFjd2rJGqc,anonymous,EN-GB,Female,20-22,400 Level,"Ahmadu Bello University, Zaria","NW, Nigeria",Others,Tera,No,,"Journals / Newsletters,E-mails / subscriptions",,"Learning opportunity,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development",,Comfortable,,"₦41,000 - ₦60,000",Personal savings,,Yes,High registration fees,,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students",Reducing the registration fees,No
